latitude,longitude,year,SOC,bushland,cropland,forest,grassland,mangrove,shrubland,thicket,wooded_grassland,woodland,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,EVI,ST_B10
0.698395218,37.60783462,2021.0,3.154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062157500000000004,0.10982875,0.1736425,0.24732875,0.300335,0.25626625000000003,0.10105064134136324,296.44654676
0.698395218,37.60783462,2021.0,3.154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024345000000000006,0.05407250000000002,0.0864125,0.1284325,0.13844250000000002,0.10989749999999998,0.07760684073011649,302.48277008
0.698395218,37.60783462,2021.0,3.154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.347745,0.4082725,0.46668250000000006,0.5421975000000001,0.594255,0.44204250000000006,0.08879233411158101,277.43551951999996
0.698395218,37.60783462,2021.0,3.16105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38053875000000004,0.3852,0.4169900000000001,0.43713375000000004,0.3187325,0.2191,0.037688264753197656,291.08196437000004
0.698395218,37.60783462,2021.0,3.16105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04568499999999999,0.07314375000000001,0.129175,0.18273125,0.20455250000000003,0.1657775,0.15683598108321156,309.20601541999997
0.698395218,37.60783462,2021.0,3.16105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.62264875,0.61827625,0.6229512500000001,0.67371625,0.5446175000000001,0.427605,0.19929404071487605,287.25890899999996
0.698395218,37.60783462,2021.0,3.16105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062157500000000004,0.10982875,0.1736425,0.24732875,0.300335,0.25626625000000003,0.10105064134136324,296.44654676
0.698395218,37.60783462,2021.0,3.16105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024345000000000006,0.05407250000000002,0.0864125,0.1284325,0.13844250000000002,0.10989749999999998,0.07760684073011649,302.48277008
0.698395218,37.60783462,2021.0,3.16105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.347745,0.4082725,0.46668250000000006,0.5421975000000001,0.594255,0.44204250000000006,0.08879233411158101,277.43551951999996
0.729387095,37.60567867,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33653875,0.38163875,0.41414375000000003,0.4692675,0.46294250000000003,0.38103375,0.09625675434970898,290.95549762999997
0.729387095,37.60567867,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.053714999999999985,0.11394000000000001,0.1173775,0.3382025,0.28591125000000006,0.18977125,0.3024267100112462,299.77228021999997
0.729387095,37.60567867,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09293000000000001,0.20117000000000002,0.17911500000000002,0.34241000000000005,0.298355,0.23323500000000003,0.2299106169609768,298.57597322000004
0.729387095,37.60567867,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06776749999999998,0.12614999999999998,0.16319250000000002,0.262165,0.30910750000000004,0.23835,0.141950700422477,294.778553
0.729387095,37.60567867,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03685749999999999,0.0882,0.126645,0.217945,0.2084025,0.15915,0.15811823310445258,292.48506158
0.729387095,37.60567867,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09405749999999999,0.15077625,0.2185775,0.31915875,0.33989375000000005,0.251,0.0770410514437706,282.72319646
0.729387095,37.60567867,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33653875,0.38163875,0.41414375000000003,0.4692675,0.46294250000000003,0.38103375,0.09625675434970898,290.95549762999997
0.729387095,37.60567867,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.053714999999999985,0.11394000000000001,0.1173775,0.3382025,0.28591125000000006,0.18977125,0.3024267100112462,299.77228021999997
0.729387095,37.60567867,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09293000000000001,0.20117000000000002,0.17911500000000002,0.34241000000000005,0.298355,0.23323500000000003,0.2299106169609768,298.57597322000004
0.729387095,37.60567867,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06776749999999998,0.12614999999999998,0.16319250000000002,0.262165,0.30910750000000004,0.23835,0.141950700422477,294.778553
0.729387095,37.60567867,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03685749999999999,0.0882,0.126645,0.217945,0.2084025,0.15915,0.15811823310445258,292.48506158
0.729387095,37.60567867,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09405749999999999,0.15077625,0.2185775,0.31915875,0.33989375000000005,0.251,0.0770410514437706,282.72319646
0.7291176,37.60540917,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2444,0.29240124999999995,0.3295675,0.40051749999999997,0.40786,0.3164225,0.11453012079337531,292.76875724
0.7291176,37.60540917,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24320375000000002,0.28043874999999996,0.29451875,0.46015125,0.40682874999999996,0.31134875,0.27451540829658233,288.94741088
0.7291176,37.60540917,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4205925,0.47427250000000004,0.47847999999999996,0.5884525,0.5001774999999999,0.39130499999999996,0.21069324875396492,295.25365778
0.7291176,37.60540917,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07211250000000002,0.1315675,0.1662725,0.26450250000000003,0.31199499999999997,0.24054999999999999,0.1386025475060332,294.86742152
0.7291176,37.60540917,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03630749999999999,0.09050999999999998,0.11781750000000002,0.210465,0.1890425,0.145565,0.14824952035625646,291.39471319999996
0.7291176,37.60540917,2021.0,7.6223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13888250000000002,0.18032499999999999,0.23231375,0.33414625000000003,0.38603875000000004,0.29401,0.08731926284374504,286.93761512000003
0.7291176,37.60540917,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2444,0.29240124999999995,0.3295675,0.40051749999999997,0.40786,0.3164225,0.11453012079337531,292.76875724
0.7291176,37.60540917,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24320375000000002,0.28043874999999996,0.29451875,0.46015125,0.40682874999999996,0.31134875,0.27451540829658233,288.94741088
0.7291176,37.60540917,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4205925,0.47427250000000004,0.47847999999999996,0.5884525,0.5001774999999999,0.39130499999999996,0.21069324875396492,295.25365778
0.7291176,37.60540917,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07211250000000002,0.1315675,0.1662725,0.26450250000000003,0.31199499999999997,0.24054999999999999,0.1386025475060332,294.86742152
0.7291176,37.60540917,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03630749999999999,0.09050999999999998,0.11781750000000002,0.210465,0.1890425,0.145565,0.14824952035625646,291.39471319999996
0.7291176,37.60540917,2021.0,6.785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13888250000000002,0.18032499999999999,0.23231375,0.33414625000000003,0.38603875000000004,0.29401,0.08731926284374504,286.93761512000003
0.724266698,37.60190574,2021.0,8.0318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38706999999999997,0.4339025,0.4878575,0.5640875000000001,0.5422525,0.429035,0.11571117289052538,293.39425489999996
0.724266698,37.60190574,2021.0,8.0318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35526625,0.366775,0.3953475,0.5315412500000001,0.4832925,0.39013624999999996,0.2746125303981494,295.12206401000003
0.724266698,37.60190574,2021.0,8.0318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04352625,0.07852,0.08434999999999998,0.20767375,0.18907000000000002,0.12932625,0.19426763108976616,300.46442927
0.724266698,37.60190574,2021.0,8.0318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07259374999999998,0.13158124999999998,0.16950375,0.26160125,0.31431875,0.2440425,0.13276804375075854,311.46361763
0.724266698,37.60190574,2021.0,8.0318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29376250000000004,0.34460999999999997,0.3837425,0.47937375000000004,0.46658625,0.387125,0.15441651146394827,283.36578422
0.724266698,37.60190574,2021.0,8.0318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15568500000000002,0.2354075,0.28670875,0.4074475,0.41655,0.32727125,0.0688063565123117,284.37922715
0.724266698,37.60190574,2021.0,7.2307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38706999999999997,0.4339025,0.4878575,0.5640875000000001,0.5422525,0.429035,0.11571117289052538,293.39425489999996
0.724266698,37.60190574,2021.0,7.2307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35526625,0.366775,0.3953475,0.5315412500000001,0.4832925,0.39013624999999996,0.2746125303981494,295.12206401000003
0.724266698,37.60190574,2021.0,7.2307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04352625,0.07852,0.08434999999999998,0.20767375,0.18907000000000002,0.12932625,0.19426763108976616,300.46442927
0.724266698,37.60190574,2021.0,7.2307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07259374999999998,0.13158124999999998,0.16950375,0.26160125,0.31431875,0.2440425,0.13276804375075854,311.46361763
0.724266698,37.60190574,2021.0,7.2307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29376250000000004,0.34460999999999997,0.3837425,0.47937375000000004,0.46658625,0.387125,0.15441651146394827,283.36578422
0.724266698,37.60190574,2021.0,7.2307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15568500000000002,0.2354075,0.28670875,0.4074475,0.41655,0.32727125,0.0688063565123117,284.37922715
0.728309117,37.60729563,2021.0,6.2529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799075,0.7699387500000001,0.81035,0.8441062500000002,0.6958262500000001,0.53596875,0.09575424850820946,290.67351098
0.728309117,37.60729563,2021.0,6.2529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212225,0.28207499999999996,0.27598375,0.46614625000000004,0.353245,0.25689875,0.15159743582988566,286.28648231
0.728309117,37.60729563,2021.0,6.2529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170975,0.24314875,0.261065,0.41898375000000004,0.3488175,0.259635,0.2404305669843327,298.13675765000005
0.728309117,37.60729563,2021.0,6.2529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06430250000000001,0.12129625,0.1560975,0.25061500000000003,0.29597625000000005,0.23052625000000002,0.13859321768220004,295.18187936
0.728309117,37.60729563,2021.0,6.2529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05669874999999999,0.12033375000000002,0.16751,0.293295,0.3093825,0.22888999999999998,0.17176859493718705,295.32030917
0.728309117,37.60729563,2021.0,6.2529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10361375,0.19781500000000002,0.253365,0.343675,0.39868875000000004,0.30842,0.0756995804376322,286.03696685
0.722380236,37.59974978,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03397,0.08401999999999998,0.10874250000000002,0.157225,0.1646225,0.12461,0.07795090375296236,313.0307798
0.722380236,37.59974978,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38789500000000005,0.38014,0.4224625,0.49564,0.429255,0.337185,0.18072187552707034,286.48643648
0.722380236,37.59974978,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258865,0.2805625,0.2959625,0.42477250000000005,0.33189125,0.24243375,0.26863661051624294,279.74268301999996
0.722380236,37.59974978,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07605875000000001,0.13694375,0.18070999999999998,0.27707000000000004,0.30777375,0.24495,0.1238606662118282,308.38056359
0.722380236,37.59974978,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023629999999999998,0.05885750000000001,0.09622999999999998,0.18698,0.18344625,0.14221,0.127426511944486,286.16514259999997
0.722380236,37.59974978,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3892975,0.3682325,0.41157250000000006,0.46280499999999997,0.34851499999999996,0.2906825,0.1516328027263714,277.49020784000004
0.722380236,37.59974978,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03397,0.08401999999999998,0.10874250000000002,0.157225,0.1646225,0.12461,0.07795090375296236,313.0307798
0.722380236,37.59974978,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38789500000000005,0.38014,0.4224625,0.49564,0.429255,0.337185,0.18072187552707034,286.48643648
0.722380236,37.59974978,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258865,0.2805625,0.2959625,0.42477250000000005,0.33189125,0.24243375,0.26863661051624294,279.74268301999996
0.722380236,37.59974978,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07605875000000001,0.13694375,0.18070999999999998,0.27707000000000004,0.30777375,0.24495,0.1238606662118282,308.38056359
0.722380236,37.59974978,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023629999999999998,0.05885750000000001,0.09622999999999998,0.18698,0.18344625,0.14221,0.127426511944486,286.16514259999997
0.722380236,37.59974978,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3892975,0.3682325,0.41157250000000006,0.46280499999999997,0.34851499999999996,0.2906825,0.1516328027263714,277.49020784000004
0.72264973,37.60028877,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04381500000000001,0.09304000000000001,0.12275375000000002,0.20138999999999999,0.24441374999999999,0.17906,0.12039973432839869,305.20864103
0.72264973,37.60028877,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33065375,0.3716425,0.3900675,0.5211737500000001,0.45305624999999994,0.36571624999999996,0.20890897453814583,284.70223004
0.72264973,37.60028877,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23590250000000001,0.30367625,0.31205,0.44567249999999997,0.39636499999999997,0.30787,0.21845462947385869,281.69949947
0.72264973,37.60028877,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981250000000002,0.12485750000000001,0.1494975,0.26756875,0.29110875,0.23236875,0.13836334726203625,306.53312378
0.72264973,37.60028877,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668875,0.09753624999999999,0.127525,0.23931249999999998,0.23098,0.17998125,0.17240845730828763,285.93784427
0.72264973,37.60028877,2021.0,5.5533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37167,0.4119025,0.4504025,0.5600450000000001,0.39774000000000004,0.32393,0.10489421926152943,279.62305232
0.72264973,37.60028877,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04381500000000001,0.09304000000000001,0.12275375000000002,0.20138999999999999,0.24441374999999999,0.17906,0.12039973432839869,305.20864103
0.72264973,37.60028877,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33065375,0.3716425,0.3900675,0.5211737500000001,0.45305624999999994,0.36571624999999996,0.20890897453814583,284.70223004
0.72264973,37.60028877,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23590250000000001,0.30367625,0.31205,0.44567249999999997,0.39636499999999997,0.30787,0.21845462947385869,281.69949947
0.72264973,37.60028877,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981250000000002,0.12485750000000001,0.1494975,0.26756875,0.29110875,0.23236875,0.13836334726203625,306.53312378
0.72264973,37.60028877,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668875,0.09753624999999999,0.127525,0.23931249999999998,0.23098,0.17998125,0.17240845730828763,285.93784427
0.72264973,37.60028877,2021.0,2.96825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37167,0.4119025,0.4504025,0.5600450000000001,0.39774000000000004,0.32393,0.10489421926152943,279.62305232
0.729926084,37.60567867,2021.0,7.298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47065625,0.4945125,0.53250375,0.5787862500000001,0.52131125,0.415725,0.09152970635167401,290.4034874
0.729926084,37.60567867,2021.0,7.298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043182499999999985,0.132805,0.20301249999999998,0.31458,0.392955,0.2884275,0.24675368649161128,304.63270466
0.729926084,37.60567867,2021.0,7.298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622575,0.18435375,0.20203625,0.36772375,0.2730275,0.21277500000000002,0.304513380516959,297.93167645
0.729926084,37.60567867,2021.0,7.298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624325,0.12175,0.157335,0.2543825,0.30287875,0.23363375,0.14022861690525784,294.58885289
0.729926084,37.60567867,2021.0,7.298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03925000000000001,0.09249000000000002,0.12782749999999998,0.22699249999999999,0.22517750000000003,0.16610750000000002,0.15658393600338777,293.32247648
0.729926084,37.60567867,2021.0,7.298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314575,0.1783725,0.198585,0.31401625000000005,0.3254425,0.22774875,0.08339298350853369,282.32157911
0.729926084,37.60567867,2021.0,8.27175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47065625,0.4945125,0.53250375,0.5787862500000001,0.52131125,0.415725,0.09152970635167401,290.4034874
0.729926084,37.60567867,2021.0,8.27175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043182499999999985,0.132805,0.20301249999999998,0.31458,0.392955,0.2884275,0.24675368649161128,304.63270466
0.729926084,37.60567867,2021.0,8.27175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622575,0.18435375,0.20203625,0.36772375,0.2730275,0.21277500000000002,0.304513380516959,297.93167645
0.729926084,37.60567867,2021.0,8.27175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624325,0.12175,0.157335,0.2543825,0.30287875,0.23363375,0.14022861690525784,294.58885289
0.729926084,37.60567867,2021.0,8.27175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03925000000000001,0.09249000000000002,0.12782749999999998,0.22699249999999999,0.22517750000000003,0.16610750000000002,0.15658393600338777,293.32247648
0.729926084,37.60567867,2021.0,8.27175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314575,0.1783725,0.198585,0.31401625000000005,0.3254425,0.22774875,0.08339298350853369,282.32157911
0.728039622,37.60271423,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648125000000001,0.1631925,0.22068125,0.31965375,0.32157874999999997,0.22795500000000002,0.10752819018630254,303.10143170000003
0.728039622,37.60271423,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526575,0.47556499999999996,0.51126,0.5474224999999999,0.5423074999999999,0.45909249999999996,0.0851878017190625,280.7988512
0.728039622,37.60271423,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028937500000000005,0.056684999999999985,0.06683250000000002,0.20457999999999998,0.1587925,0.097715,0.24339264461428006,307.21330976
0.728039622,37.60271423,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06934874999999999,0.1287625,0.16454000000000002,0.2665375,0.32116625000000004,0.25040875,0.14708979972813657,295.72363552999997
0.728039622,37.60271423,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17941749999999998,0.25551,0.29743374999999994,0.406485,0.40145250000000005,0.31282,0.15191264230548132,284.97738065
0.728039622,37.60271423,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38839,0.421555,0.4550775,0.50544375,0.439815,0.34766250000000004,0.06955883308954598,279.97681739
0.728039622,37.60271423,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648125000000001,0.1631925,0.22068125,0.31965375,0.32157874999999997,0.22795500000000002,0.10752819018630254,303.10143170000003
0.728039622,37.60271423,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526575,0.47556499999999996,0.51126,0.5474224999999999,0.5423074999999999,0.45909249999999996,0.0851878017190625,280.7988512
0.728039622,37.60271423,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028937500000000005,0.056684999999999985,0.06683250000000002,0.20457999999999998,0.1587925,0.097715,0.24339264461428006,307.21330976
0.728039622,37.60271423,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06934874999999999,0.1287625,0.16454000000000002,0.2665375,0.32116625000000004,0.25040875,0.14708979972813657,295.72363552999997
0.728039622,37.60271423,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17941749999999998,0.25551,0.29743374999999994,0.406485,0.40145250000000005,0.31282,0.15191264230548132,284.97738065
0.728039622,37.60271423,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38839,0.421555,0.4550775,0.50544375,0.439815,0.34766250000000004,0.06955883308954598,279.97681739
0.728039622,37.60298372,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13382249999999998,0.22339,0.277345,0.35815375,0.36882375,0.28078250000000005,0.10008047697353206,301.37874962
0.728039622,37.60298372,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604675,0.46891,0.5062550000000001,0.5511075000000001,0.52919,0.45026499999999997,0.111197097330762,280.36476266
0.728039622,37.60298372,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324575,0.0784375,0.08938249999999998,0.2172575,0.19759500000000002,0.13115500000000002,0.2347835973622375,304.83778586
0.728039622,37.60298372,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06280374999999999,0.11879375,0.15165625,0.25309000000000004,0.31132125,0.24235125,0.15001164566424585,295.50830027
0.728039622,37.60298372,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14509750000000002,0.22697874999999998,0.2709375,0.39269375,0.3916075,0.30545,0.1529522579933335,284.72273815999995
0.728039622,37.60298372,2021.0,7.0444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36409375000000005,0.40605875,0.44744625000000005,0.49999875000000005,0.43878375000000003,0.35098999999999997,0.06986682709706771,279.96827234
0.728039622,37.60298372,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13382249999999998,0.22339,0.277345,0.35815375,0.36882375,0.28078250000000005,0.10008047697353206,301.37874962
0.728039622,37.60298372,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604675,0.46891,0.5062550000000001,0.5511075000000001,0.52919,0.45026499999999997,0.111197097330762,280.36476266
0.728039622,37.60298372,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324575,0.0784375,0.08938249999999998,0.2172575,0.19759500000000002,0.13115500000000002,0.2347835973622375,304.83778586
0.728039622,37.60298372,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06280374999999999,0.11879375,0.15165625,0.25309000000000004,0.31132125,0.24235125,0.15001164566424585,295.50830027
0.728039622,37.60298372,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14509750000000002,0.22697874999999998,0.2709375,0.39269375,0.3916075,0.30545,0.1529522579933335,284.72273815999995
0.728039622,37.60298372,2021.0,6.349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36409375000000005,0.40605875,0.44744625000000005,0.49999875000000005,0.43878375000000003,0.35098999999999997,0.06986682709706771,279.96827234
0.726961644,37.60567867,2021.0,13.6994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6883325,0.66700625,0.69766875,0.72109875,0.5720625,0.42084000000000005,0.08013189955311115,288.92348474
0.726961644,37.60567867,2021.0,13.6994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25249875,0.30613749999999995,0.31147250000000004,0.4940724999999999,0.42216000000000004,0.32685875,0.2905975428016357,289.92838262
0.726961644,37.60567867,2021.0,13.6994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11086000000000001,0.17092000000000002,0.192865,0.3412,0.27503500000000003,0.20062000000000002,0.23893222014720425,293.1720836
0.726961644,37.60567867,2021.0,13.6994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.061360000000000026,0.11234499999999997,0.1437775,0.2469575,0.30275500000000005,0.23254750000000002,0.15146925174189635,295.17504332
0.726961644,37.60567867,2021.0,13.6994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04230249999999999,0.100135,0.1420175,0.24240625000000002,0.25984124999999997,0.19386875,0.1498873811954779,290.34367205
0.726961644,37.60567867,2021.0,13.6994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09473124999999999,0.17126375,0.23637000000000002,0.34881750000000006,0.40010500000000004,0.31117,0.08387014943951986,297.90262327999994
0.726961644,37.60567867,2021.0,7.9277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6883325,0.66700625,0.69766875,0.72109875,0.5720625,0.42084000000000005,0.08013189955311115,288.92348474
0.726961644,37.60567867,2021.0,7.9277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25249875,0.30613749999999995,0.31147250000000004,0.4940724999999999,0.42216000000000004,0.32685875,0.2905975428016357,289.92838262
